#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         673   0.0925557   0.0942845 0.000272475
         674   0.0921569   0.0942813 0.000272089
         675   0.0917846   0.0942776 0.000271711
         676   0.0914392   0.0942734 0.000271342
         677   0.0911203   0.0942688 0.000270981
         678   0.0908284   0.0942637 0.000270629
         679   0.0905616   0.0942582 0.000270285
         680   0.0903204   0.0942524  0.00026995
         681   0.0901036   0.0942464 0.000269622
         682   0.0899115     0.09424 0.000269302
         683    0.089743   0.0942334 0.000268988
         684   0.0895975   0.0942266  0.00026868
         685   0.0894737   0.0942197 0.000268377
         686   0.0893714   0.0942126 0.000268079
         687   0.0892898   0.0942055 0.000267785
         688   0.0892285   0.0941982 0.000267493
         689   0.0891862    0.094191 0.000267204
         690   0.0891628   0.0941837 0.000266916
         691   0.0891572   0.0941764 0.000266629
         692   0.0891689   0.0941692 0.000266342
         693   0.0891966    0.094162 0.000266054
         694   0.0892408   0.0941549 0.000265765
         695   0.0892999   0.0941479 0.000265474
         696   0.0893743    0.094141 0.000265182
         697   0.0894627   0.0941343 0.000264886
         698   0.0895652   0.0941278 0.000264587
         699   0.0896818   0.0941214 0.000264285
         700   0.0898114   0.0941153 0.000263979
         701   0.0899538   0.0941093  0.00026367
         702   0.0901091   0.0941036 0.000263356
         703   0.0902771   0.0940982 0.000263037
         704   0.0904567    0.094093 0.000262714
         705     0.09065   0.0940881 0.000262387
         706   0.0908544   0.0940836 0.000262056
         707    0.091071   0.0940793 0.000261719
         708   0.0912996   0.0940754 0.000261379
         709     0.09154   0.0940718 0.000261035
         710   0.0917917   0.0940686 0.000260687
         711   0.0920545   0.0940657 0.000260336
         712   0.0923283   0.0940633 0.000259982
         713   0.0926113   0.0940613 0.000259625
         714   0.0929034   0.0940596 0.000259267
         715   0.0932039   0.0940585 0.000258907
         716   0.0935111   0.0940577 0.000258546
         717   0.0938234   0.0940574 0.000258186
         718   0.0941386   0.0940575 0.000257826
         719   0.0944542    0.094058 0.000257468
         720   0.0947686    0.094059 0.000257113
         721    0.095079   0.0940604  0.00025676
         722   0.0953816   0.0940623 0.000256411
         723   0.0956733   0.0940645 0.000256066
         724   0.0959503   0.0940671 0.000255725
         725   0.0962088     0.09407  0.00025539
         726   0.0964448   0.0940733 0.000255059
         727   0.0966551   0.0940769 0.000254733
         728    0.096835   0.0940807 0.000254411
         729   0.0969807   0.0940846 0.000254093
         730   0.0970899   0.0940887 0.000253778
         731   0.0971584   0.0940929 0.000253466
         732   0.0971835   0.0940972 0.000253155
         733   0.0971635   0.0941014 0.000252844
         734   0.0970976   0.0941054 0.000252532
         735   0.0969844   0.0941094 0.000252219
         736   0.0968233    0.094113 0.000251904
         737   0.0966159   0.0941164 0.000251585
         738   0.0963635   0.0941195 0.000251262
         739    0.096068   0.0941221 0.000250936
         740   0.0957322   0.0941243 0.000250606
         741   0.0953601    0.094126 0.000250274
         742    0.094954   0.0941271 0.000249939
         743   0.0945186   0.0941276 0.000249603
         744   0.0940581   0.0941275 0.000249268
         745   0.0935775   0.0941268 0.000248934
         746   0.0930811   0.0941254 0.000248604
         747   0.0925727   0.0941233  0.00024828
         748   0.0920581   0.0941205 0.000247964
         749   0.0915399   0.0941171 0.000247657
         750   0.0910228    0.094113 0.000247361
         751   0.0905101   0.0941082 0.000247078
         752   0.0900051   0.0941027 0.000246809
         753   0.0895111   0.0940966 0.000246557
         754   0.0890307   0.0940899 0.000246322
         755   0.0885655   0.0940826 0.000246104
         756   0.0881174   0.0940747 0.000245905
         757   0.0876887   0.0940662 0.000245725
         758   0.0872797   0.0940573 0.000245564
         759   0.0868922   0.0940479 0.000245421
         760   0.0865257    0.094038 0.000245298
         761   0.0861823   0.0940276 0.000245193
         762   0.0858612   0.0940169 0.000245105
         763    0.085563   0.0940058 0.000245034
         764   0.0852868   0.0939944 0.000244979
         765   0.0850326   0.0939827 0.000244939
         766   0.0848013   0.0939707 0.000244912
         767   0.0845909   0.0939585 0.000244898
         768   0.0844023   0.0939461 0.000244895
         769   0.0842335   0.0939334 0.000244902
         770   0.0840848   0.0939206 0.000244918
         771   0.0839557   0.0939077 0.000244941
         772   0.0838454   0.0938947  0.00024497
         773   0.0837531   0.0938816 0.000245004
         774   0.0836784   0.0938684 0.000245042
         775   0.0836207   0.0938551 0.000245082
         776   0.0835791   0.0938419 0.000245124
         777   0.0835532   0.0938287 0.000245166
         778    0.083543   0.0938154 0.000245207
         779   0.0835475   0.0938023 0.000245246
         780   0.0835657   0.0937891 0.000245283
         781   0.0835981   0.0937761 0.000245316
         782   0.0836437   0.0937631 0.000245344
         783   0.0837022   0.0937503 0.000245367
         784    0.083773   0.0937376 0.000245384
         785   0.0838556    0.093725 0.000245394
         786     0.08395   0.0937125 0.000245396
         787   0.0840559   0.0937003 0.000245391
         788   0.0841728   0.0936882 0.000245377
         789      0.0843   0.0936763 0.000245355
         790   0.0844381   0.0936646 0.000245323
         791   0.0845854   0.0936531 0.000245281
         792    0.084743   0.0936418 0.000245229
         793   0.0849105   0.0936308 0.000245167
         794   0.0850872   0.0936201 0.000245094
         795   0.0852732   0.0936096 0.000245011
         796   0.0854683   0.0935994 0.000244916
         797    0.085672   0.0935894 0.000244811
         798   0.0858841   0.0935797 0.000244694
         799   0.0861053   0.0935704 0.000244567
         800   0.0863351   0.0935614 0.000244428
         801   0.0865734   0.0935526 0.000244279
         802   0.0868201   0.0935442 0.000244118
         803   0.0870751   0.0935362 0.000243947
         804    0.087338   0.0935285 0.000243766
         805   0.0876089   0.0935211 0.000243574
         806   0.0878875   0.0935141 0.000243372
         807   0.0881739   0.0935075  0.00024316
         808   0.0884679   0.0935013 0.000242939
         809   0.0887696   0.0934954 0.000242709
         810    0.089078     0.09349 0.000242471
         811   0.0893941   0.0934849 0.000242225
         812    0.089717   0.0934803 0.000241971
         813   0.0900463   0.0934761  0.00024171
         814   0.0903827   0.0934723 0.000241443
         815   0.0907252   0.0934689  0.00024117
         816   0.0910739   0.0934659 0.000240892
         817   0.0914282   0.0934635  0.00024061
         818   0.0917875   0.0934614 0.000240325
         819   0.0921526   0.0934598 0.000240037
         820   0.0925224   0.0934587 0.000239747
         821   0.0928971    0.093458 0.000239456
         822    0.093275   0.0934578 0.000239165
         823   0.0936561    0.093458 0.000238874
         824   0.0940402   0.0934587 0.000238585
         825   0.0944271   0.0934599 0.000238299
         826   0.0948154   0.0934615 0.000238016
         827   0.0952053   0.0934636 0.000237738
         828   0.0955965   0.0934662 0.000237465
         829   0.0959877   0.0934692 0.000237198
         830    0.096378   0.0934727 0.000236938
         831   0.0967677   0.0934767 0.000236686
         832   0.0971559   0.0934811 0.000236443
         833   0.0975415    0.093486 0.000236209
         834   0.0979241   0.0934913 0.000235986
         835   0.0983031   0.0934971 0.000235773
         836   0.0986777   0.0935033 0.000235573
         837   0.0990473   0.0935099 0.000235384
         838   0.0994113    0.093517 0.000235209
         839   0.0997688   0.0935244 0.000235047
         840     0.10012   0.0935323 0.000234898
         841    0.100463   0.0935405 0.000234763
         842    0.100798   0.0935491 0.000234642
         843    0.101125   0.0935581 0.000234536
         844    0.101442   0.0935674 0.000234444
         845    0.101749   0.0935771 0.000234367
         846    0.102045   0.0935871 0.000234303
         847    0.102332   0.0935975 0.000234254
         848    0.102607   0.0936081 0.000234218
         849     0.10287    0.093619 0.000234197
         850    0.103121   0.0936302 0.000234188
         851    0.103359   0.0936416 0.000234191
         852    0.103585   0.0936533 0.000234207
         853    0.103797   0.0936652 0.000234234
         854    0.103995   0.0936773 0.000234272
         855    0.104178   0.0936895  0.00023432
         856    0.104347    0.093702 0.000234377
         857    0.104503   0.0937146 0.000234442
         858    0.104642   0.0937273 0.000234514
         859    0.104766   0.0937402 0.000234593
         860    0.104875   0.0937531 0.000234677
         861    0.104968   0.0937662 0.000234766
         862    0.105046   0.0937792 0.000234858
         863    0.105107   0.0937924 0.000234952
         864    0.105153   0.0938055 0.000235048
         865    0.105182   0.0938187 0.000235144
         866    0.105196   0.0938318 0.000235239
         867    0.105194   0.0938449 0.000235333
         868    0.105177    0.093858 0.000235423
         869    0.105144    0.093871  0.00023551
         870    0.105095   0.0938839 0.000235593
         871    0.105032   0.0938967  0.00023567
         872    0.104955   0.0939093  0.00023574
         873    0.104863   0.0939219 0.000235804
         874    0.104758   0.0939343  0.00023586
         875     0.10464   0.0939465 0.000235908
         876    0.104509   0.0939586 0.000235946
         877    0.104366   0.0939705 0.000235975
         878    0.104212   0.0939821 0.000235995
         879    0.104047   0.0939936 0.000236004
         880    0.103872   0.0940048 0.000236003
         881    0.103687   0.0940158  0.00023599
         882    0.103492   0.0940265 0.000235967
         883    0.103289    0.094037 0.000235933
         884    0.103078   0.0940472 0.000235888
         885    0.102859   0.0940572 0.000235831
         886    0.102633   0.0940669 0.000235764
         887    0.102401   0.0940763 0.000235685
         888    0.102162   0.0940854 0.000235595
         889    0.101917   0.0940942 0.000235495
         890    0.101666   0.0941027 0.000235384
         891     0.10141   0.0941109 0.000235263
         892    0.101147   0.0941188 0.000235131
         893     0.10088   0.0941264  0.00023499
         894    0.100607   0.0941336 0.000234839
         895    0.100329   0.0941405 0.000234678
         896    0.100046   0.0941471 0.000234509
         897   0.0997572   0.0941534 0.000234331
         898   0.0994636   0.0941593 0.000234144
         899   0.0991648   0.0941649  0.00023395
         900   0.0988608   0.0941701 0.000233748
         901   0.0985518   0.0941749  0.00023354
         902   0.0982376   0.0941794 0.000233324
         903   0.0979197   0.0941836 0.000233102
         904    0.097596   0.0941874 0.000232875
         905   0.0972678   0.0941908 0.000232643
         906   0.0969358   0.0941938 0.000232406
         907   0.0965999   0.0941964 0.000232165
         908   0.0962606   0.0941987  0.00023192
         909   0.0959183   0.0942006 0.000231673
         910   0.0955742   0.0942021 0.000231423
         911   0.0952284   0.0942032 0.000231172
         912   0.0948817    0.094204 0.000230919
         913   0.0945345   0.0942043 0.000230667
         914   0.0941878   0.0942043 0.000230414
         915   0.0938425   0.0942039 0.000230163
         916   0.0934994   0.0942032 0.000229913
         917   0.0931596    0.094202 0.000229665
         918   0.0928236   0.0942005  0.00022942
         919    0.092492   0.0941987 0.000229178
