#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2050     3.31803     3.67858  0.00701829
        2051      3.3166     3.67841  0.00701709
        2052     3.31514     3.67823   0.0070159
        2053     3.31365     3.67805  0.00701473
        2054     3.31215     3.67787  0.00701358
        2055     3.31063     3.67769  0.00701244
        2056      3.3091     3.67752  0.00701132
        2057     3.30756     3.67734  0.00701022
        2058     3.30604     3.67716  0.00700913
        2059     3.30453     3.67697  0.00700806
        2060     3.30304     3.67679  0.00700701
        2061     3.30157     3.67661  0.00700598
        2062     3.30014     3.67643  0.00700496
        2063     3.29876     3.67625  0.00700395
        2064     3.29742     3.67606  0.00700297
        2065     3.29614     3.67588  0.00700199
        2066     3.29493     3.67569  0.00700103
        2067     3.29378     3.67551  0.00700008
        2068     3.29271     3.67532  0.00699914
        2069     3.29173     3.67514  0.00699821
        2070     3.29083     3.67495   0.0069973
        2071     3.29002     3.67477  0.00699639
        2072      3.2893     3.67458  0.00699548
        2073     3.28867     3.67439  0.00699458
        2074     3.28812     3.67421  0.00699369
        2075     3.28767     3.67402   0.0069928
        2076     3.28729     3.67384  0.00699191
        2077       3.287     3.67365  0.00699103
        2078     3.28677     3.67346  0.00699014
        2079     3.28661     3.67328  0.00698925
        2080      3.2865     3.67309  0.00698837
        2081     3.28644     3.67291  0.00698748
        2082     3.28641     3.67272  0.00698659
        2083     3.28642     3.67253  0.00698569
        2084     3.28645     3.67235   0.0069848
        2085     3.28649     3.67216   0.0069839
        2086     3.28655     3.67198    0.006983
        2087     3.28661     3.67179  0.00698209
        2088     3.28667     3.67161  0.00698119
        2089     3.28674     3.67143  0.00698027
        2090     3.28682     3.67124  0.00697936
        2091      3.2869     3.67106  0.00697844
        2092       3.287     3.67087  0.00697752
        2093     3.28712     3.67069   0.0069766
        2094     3.28727     3.67051  0.00697567
        2095     3.28746     3.67032  0.00697473
        2096      3.2877     3.67014  0.00697379
        2097       3.288     3.66996  0.00697285
        2098     3.28836     3.66978   0.0069719
        2099     3.28881      3.6696  0.00697094
        2100     3.28935     3.66942  0.00696997
        2101     3.28998     3.66924  0.00696899
        2102     3.29072     3.66905    0.006968
        2103     3.29156     3.66888    0.006967
        2104     3.29251      3.6687  0.00696598
        2105     3.29358     3.66852  0.00696495
        2106     3.29475     3.66834  0.00696391
        2107     3.29602     3.66816  0.00696284
        2108     3.29739     3.66799  0.00696176
        2109     3.29885     3.66781  0.00696066
        2110     3.30039     3.66764  0.00695954
        2111       3.302     3.66747   0.0069584
        2112     3.30367     3.66729  0.00695724
        2113     3.30539     3.66712  0.00695605
        2114     3.30714     3.66695  0.00695484
        2115     3.30891     3.66678  0.00695362
        2116      3.3107     3.66661  0.00695237
        2117     3.31248     3.66645  0.00695109
        2118     3.31425     3.66628   0.0069498
        2119     3.31599     3.66612  0.00694849
        2120     3.31771     3.66595  0.00694715
        2121     3.31939     3.66579   0.0069458
        2122     3.32101     3.66563  0.00694442
        2123     3.32259     3.66546  0.00694303
        2124     3.32411      3.6653  0.00694162
        2125     3.32556     3.66514   0.0069402
        2126     3.32696     3.66498  0.00693876
        2127     3.32828     3.66483   0.0069373
        2128     3.32954     3.66467  0.00693583
        2129     3.33073     3.66451  0.00693434
        2130     3.33186     3.66436  0.00693285
        2131     3.33291      3.6642  0.00693134
        2132      3.3339     3.66404  0.00692982
        2133     3.33483     3.66389  0.00692829
        2134      3.3357     3.66374  0.00692675
        2135      3.3365     3.66358   0.0069252
        2136     3.33725     3.66343  0.00692364
        2137     3.33795     3.66328  0.00692208
        2138     3.33859     3.66313  0.00692051
        2139     3.33919     3.66298  0.00691893
        2140     3.33974     3.66282  0.00691734
        2141     3.34024     3.66267  0.00691575
        2142      3.3407     3.66252  0.00691416
        2143     3.34113     3.66237  0.00691256
        2144     3.34152     3.66222  0.00691095
        2145     3.34187     3.66207  0.00690934
        2146      3.3422     3.66192  0.00690773
        2147     3.34249     3.66178  0.00690612
        2148     3.34276     3.66163   0.0069045
        2149       3.343     3.66148  0.00690288
        2150     3.34322     3.66133  0.00690125
        2151     3.34341     3.66118  0.00689963
        2152     3.34359     3.66104    0.006898
        2153     3.34374     3.66089  0.00689637
        2154     3.34387     3.66074  0.00689474
        2155     3.34399     3.66059  0.00689311
        2156     3.34409     3.66045  0.00689147
        2157     3.34417      3.6603  0.00688984
        2158     3.34423     3.66015   0.0068882
        2159     3.34428     3.66001  0.00688656
        2160     3.34431     3.65986  0.00688493
        2161     3.34433     3.65972  0.00688329
        2162     3.34433     3.65957  0.00688165
        2163     3.34431     3.65942  0.00688001
        2164     3.34428     3.65928  0.00687837
        2165     3.34423     3.65913  0.00687674
        2166     3.34416     3.65899   0.0068751
        2167     3.34408     3.65884  0.00687346
        2168     3.34397      3.6587  0.00687183
        2169     3.34385     3.65855  0.00687019
        2170     3.34371     3.65841  0.00686856
        2171     3.34355     3.65826  0.00686692
        2172     3.34336     3.65812  0.00686529
        2173     3.34315     3.65797  0.00686366
        2174     3.34292     3.65783  0.00686203
        2175     3.34266     3.65768  0.00686041
        2176     3.34238     3.65754  0.00685879
        2177     3.34207     3.65739  0.00685717
        2178     3.34173     3.65725  0.00685555
        2179     3.34136      3.6571  0.00685394
        2180     3.34096     3.65696  0.00685233
        2181     3.34053     3.65681  0.00685072
        2182     3.34007     3.65667  0.00684912
        2183     3.33957     3.65652  0.00684752
        2184     3.33904     3.65638  0.00684593
        2185     3.33848     3.65623  0.00684434
        2186     3.33787     3.65609  0.00684276
        2187     3.33723     3.65594  0.00684118
        2188     3.33656     3.65579  0.00683961
        2189     3.33585     3.65565  0.00683805
        2190      3.3351      3.6555  0.00683649
        2191     3.33432     3.65535  0.00683495
        2192      3.3335     3.65521   0.0068334
        2193     3.33265     3.65506  0.00683187
        2194     3.33177     3.65491  0.00683035
        2195     3.33086     3.65477  0.00682883
        2196     3.32992     3.65462  0.00682732
        2197     3.32896     3.65447  0.00682582
        2198     3.32798     3.65432  0.00682433
        2199     3.32699     3.65417  0.00682285
        2200     3.32598     3.65402  0.00682138
        2201     3.32496     3.65387  0.00681992
        2202     3.32394     3.65372  0.00681847
        2203     3.32293     3.65357  0.00681703
        2204     3.32193     3.65342   0.0068156
        2205     3.32094     3.65327  0.00681417
        2206     3.31997     3.65312  0.00681276
        2207     3.31904     3.65297  0.00681135
        2208     3.31814     3.65282  0.00680996
        2209     3.31728     3.65267  0.00680857
        2210     3.31647     3.65251  0.00680719
        2211     3.31572     3.65236  0.00680581
        2212     3.31503     3.65221  0.00680444
        2213     3.31441     3.65206  0.00680308
        2214     3.31385      3.6519  0.00680172
        2215     3.31338     3.65175  0.00680037
        2216     3.31298      3.6516  0.00679902
        2217     3.31267     3.65145  0.00679767
        2218     3.31244     3.65129  0.00679632
        2219      3.3123     3.65114  0.00679498
        2220     3.31224     3.65099  0.00679363
        2221     3.31226     3.65083  0.00679228
        2222     3.31237     3.65068  0.00679093
        2223     3.31255     3.65053  0.00678958
        2224     3.31281     3.65038  0.00678823
        2225     3.31313     3.65023  0.00678687
        2226     3.31352     3.65008  0.00678551
        2227     3.31397     3.64992  0.00678414
        2228     3.31447     3.64977  0.00678276
        2229     3.31501     3.64962  0.00678138
        2230     3.31559     3.64947     0.00678
        2231     3.31619     3.64932   0.0067786
        2232     3.31682     3.64918   0.0067772
        2233     3.31745     3.64903  0.00677579
        2234     3.31809     3.64888  0.00677438
        2235     3.31873     3.64873  0.00677296
        2236     3.31936     3.64858  0.00677153
        2237     3.31997     3.64844   0.0067701
        2238     3.32055     3.64829  0.00676866
        2239     3.32111     3.64814  0.00676721
        2240     3.32162       3.648  0.00676576
        2241      3.3221     3.64785  0.00676431
        2242     3.32252     3.64771  0.00676284
        2243      3.3229     3.64756  0.00676138
        2244     3.32321     3.64742  0.00675991
        2245     3.32347     3.64727  0.00675844
        2246     3.32366     3.64713  0.00675697
        2247     3.32378     3.64699  0.00675549
        2248     3.32383     3.64684  0.00675402
        2249     3.32381      3.6467  0.00675254
        2250     3.32371     3.64656  0.00675106
        2251     3.32353     3.64641  0.00674959
        2252     3.32328     3.64627  0.00674812
        2253     3.32294     3.64613  0.00674665
        2254     3.32253     3.64598  0.00674518
        2255     3.32203     3.64584  0.00674372
        2256     3.32145     3.64569  0.00674227
        2257     3.32078     3.64555  0.00674081
        2258     3.32003     3.64541  0.00673937
        2259     3.31919     3.64526  0.00673793
        2260     3.31827     3.64512  0.00673651
        2261     3.31726     3.64497  0.00673509
        2262     3.31617     3.64483  0.00673368
        2263     3.31499     3.64468  0.00673228
        2264     3.31372     3.64453  0.00673089
        2265     3.31237     3.64439  0.00672952
        2266     3.31094     3.64424  0.00672816
        2267     3.30943     3.64409  0.00672681
        2268     3.30783     3.64394  0.00672548
        2269     3.30616      3.6438  0.00672416
