#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2104     3.00003     2.99402 0.000673564
        2105      3.0005     2.99402 0.000673251
        2106     3.00097     2.99402  0.00067294
        2107     3.00141     2.99403 0.000672629
        2108     3.00184     2.99403 0.000672321
        2109     3.00225     2.99403 0.000672013
        2110     3.00265     2.99404 0.000671707
        2111     3.00303     2.99404 0.000671402
        2112     3.00339     2.99405 0.000671099
        2113     3.00373     2.99405 0.000670797
        2114     3.00406     2.99406 0.000670496
        2115     3.00437     2.99406 0.000670197
        2116     3.00467     2.99407 0.000669899
        2117     3.00495     2.99407 0.000669602
        2118     3.00521     2.99408 0.000669307
        2119     3.00545     2.99408 0.000669013
        2120     3.00568     2.99409 0.000668719
        2121     3.00589     2.99409 0.000668427
        2122     3.00609      2.9941 0.000668136
        2123     3.00627      2.9941 0.000667846
        2124     3.00643     2.99411 0.000667557
        2125     3.00658     2.99412 0.000667269
        2126     3.00671     2.99412 0.000666981
        2127     3.00682     2.99413 0.000666694
        2128     3.00692     2.99413 0.000666408
        2129     3.00701     2.99414 0.000666122
        2130     3.00707     2.99415 0.000665837
        2131     3.00712     2.99415 0.000665553
        2132     3.00716     2.99416 0.000665269
        2133     3.00717     2.99416 0.000664985
        2134     3.00717     2.99417 0.000664701
        2135     3.00716     2.99418 0.000664417
        2136     3.00713     2.99418 0.000664134
        2137     3.00708     2.99419 0.000663851
        2138     3.00702     2.99419 0.000663567
        2139     3.00693      2.9942 0.000663284
        2140     3.00684     2.99421    0.000663
        2141     3.00672     2.99421 0.000662716
        2142     3.00659     2.99422 0.000662432
        2143     3.00644     2.99422 0.000662147
        2144     3.00627     2.99423 0.000661862
        2145     3.00609     2.99423 0.000661577
        2146     3.00589     2.99424 0.000661291
        2147     3.00568     2.99425 0.000661005
        2148     3.00545     2.99425 0.000660717
        2149      3.0052     2.99426  0.00066043
        2150     3.00494     2.99426 0.000660141
        2151     3.00466     2.99427 0.000659852
        2152     3.00437     2.99427 0.000659562
        2153     3.00406     2.99427 0.000659271
        2154     3.00374     2.99428  0.00065898
        2155     3.00341     2.99428 0.000658688
        2156     3.00307     2.99429 0.000658395
        2157     3.00272     2.99429 0.000658101
        2158     3.00235      2.9943 0.000657807
        2159     3.00198      2.9943 0.000657512
        2160     3.00161      2.9943 0.000657216
        2161     3.00123     2.99431  0.00065692
        2162     3.00084     2.99431 0.000656623
        2163     3.00046     2.99431 0.000656325
        2164     3.00008     2.99431 0.000656028
        2165      2.9997     2.99432 0.000655729
        2166     2.99932     2.99432 0.000655431
        2167     2.99896     2.99432 0.000655132
        2168      2.9986     2.99432 0.000654832
        2169     2.99826     2.99432 0.000654533
        2170     2.99793     2.99433 0.000654234
        2171     2.99762     2.99433 0.000653934
        2172     2.99733     2.99433 0.000653634
        2173     2.99707     2.99433 0.000653335
        2174     2.99683     2.99433 0.000653035
        2175     2.99663     2.99433 0.000652736
        2176     2.99645     2.99433 0.000652437
        2177     2.99631     2.99433 0.000652138
        2178     2.99621     2.99434 0.000651839
        2179     2.99614     2.99434  0.00065154
        2180     2.99612     2.99434 0.000651242
        2181     2.99614     2.99434 0.000650944
        2182     2.99621     2.99434 0.000650646
        2183     2.99632     2.99434 0.000650348
        2184     2.99647     2.99434 0.000650051
        2185     2.99668     2.99434 0.000649755
        2186     2.99693     2.99434 0.000649459
        2187     2.99723     2.99434 0.000649163
        2188     2.99758     2.99435 0.000648868
        2189     2.99798     2.99435 0.000648574
        2190     2.99842     2.99435  0.00064828
        2191     2.99892     2.99435 0.000647988
        2192     2.99945     2.99435 0.000647696
        2193     3.00003     2.99436 0.000647406
        2194     3.00065     2.99436 0.000647117
        2195      3.0013     2.99436  0.00064683
        2196       3.002     2.99437 0.000646545
        2197     3.00272     2.99437 0.000646262
        2198     3.00348     2.99437 0.000645981
        2199     3.00426     2.99438 0.000645703
        2200     3.00507     2.99438 0.000645428
        2201      3.0059     2.99439 0.000645156
        2202     3.00675     2.99439 0.000644887
        2203     3.00761      2.9944 0.000644622
        2204     3.00848     2.99441 0.000644362
        2205     3.00935     2.99441 0.000644105
        2206     3.01023     2.99442 0.000643853
        2207     3.01111     2.99443 0.000643606
        2208     3.01198     2.99444 0.000643363
        2209     3.01284     2.99444 0.000643126
        2210     3.01369     2.99445 0.000642894
        2211     3.01452     2.99446 0.000642667
        2212     3.01534     2.99447 0.000642446
        2213     3.01612     2.99448  0.00064223
        2214     3.01688     2.99449  0.00064202
        2215     3.01761      2.9945 0.000641815
        2216     3.01831     2.99451 0.000641615
        2217     3.01896     2.99452  0.00064142
        2218     3.01958     2.99453 0.000641231
        2219     3.02014     2.99455 0.000641046
        2220     3.02066     2.99456 0.000640865
        2221     3.02113     2.99457 0.000640688
        2222     3.02154     2.99458 0.000640514
        2223     3.02189     2.99459 0.000640344
        2224     3.02218     2.99461 0.000640176
        2225      3.0224     2.99462  0.00064001
        2226     3.02256     2.99463 0.000639846
        2227     3.02264     2.99464 0.000639682
        2228     3.02266     2.99466 0.000639519
        2229     3.02259     2.99467 0.000639355
        2230     3.02245     2.99468 0.000639189
        2231     3.02223     2.99469 0.000639022
        2232     3.02192     2.99471 0.000638852
        2233     3.02153     2.99472 0.000638679
        2234     3.02105     2.99473 0.000638502
        2235     3.02048     2.99474  0.00063832
        2236     3.01982     2.99475 0.000638133
        2237     3.01907     2.99476  0.00063794
        2238     3.01822     2.99477 0.000637741
        2239     3.01728     2.99478 0.000637536
        2240     3.01625     2.99479 0.000637323
        2241     3.01512      2.9948 0.000637103
        2242      3.0139     2.99481 0.000636876
        2243     3.01258     2.99482 0.000636641
        2244     3.01117     2.99483 0.000636399
        2245     3.00967     2.99483  0.00063615
        2246     3.00809     2.99484 0.000635894
        2247     3.00641     2.99484 0.000635632
        2248     3.00466     2.99485 0.000635365
        2249     3.00282     2.99485 0.000635092
        2250     3.00091     2.99486 0.000634815
        2251     2.99893     2.99486 0.000634536
        2252     2.99689     2.99486 0.000634255
        2253     2.99479     2.99486 0.000633973
        2254     2.99264     2.99486 0.000633693
        2255     2.99045     2.99485 0.000633415
        2256     2.98823     2.99485 0.000633141
        2257     2.98598     2.99485 0.000632873
        2258     2.98373     2.99484 0.000632611
        2259     2.98147     2.99484 0.000632359
        2260     2.97922     2.99483 0.000632117
        2261       2.977     2.99482 0.000631887
        2262     2.97481     2.99481 0.000631669
        2263     2.97268      2.9948 0.000631466
        2264     2.97061     2.99479 0.000631277
        2265     2.96861     2.99478 0.000631104
        2266     2.96671     2.99477 0.000630947
        2267     2.96492     2.99476 0.000630806
        2268     2.96325     2.99474 0.000630681
        2269     2.96171     2.99473 0.000630571
        2270     2.96032     2.99471 0.000630476
        2271      2.9591      2.9947 0.000630393
        2272     2.95804     2.99468 0.000630322
        2273     2.95717     2.99466 0.000630261
        2274     2.95649     2.99465 0.000630207
        2275       2.956     2.99463 0.000630159
        2276     2.95573     2.99461 0.000630114
        2277     2.95566      2.9946 0.000630069
        2278     2.95581     2.99458 0.000630023
        2279     2.95616     2.99456 0.000629972
        2280     2.95673     2.99455 0.000629914
        2281     2.95751     2.99453 0.000629847
        2282     2.95849     2.99451 0.000629769
        2283     2.95967      2.9945 0.000629678
        2284     2.96104     2.99448 0.000629573
        2285     2.96259     2.99447 0.000629452
        2286     2.96431     2.99446 0.000629315
        2287     2.96618     2.99444 0.000629161
        2288      2.9682     2.99443 0.000628991
        2289     2.97034     2.99442 0.000628804
        2290     2.97261     2.99441 0.000628601
        2291     2.97498      2.9944 0.000628384
        2292     2.97743      2.9944 0.000628154
        2293     2.97997     2.99439 0.000627911
        2294     2.98256     2.99439 0.000627659
        2295      2.9852     2.99438 0.000627398
        2296     2.98787     2.99438 0.000627131
        2297     2.99056     2.99438  0.00062686
        2298     2.99327     2.99438 0.000626588
        2299     2.99597     2.99438 0.000626316
        2300     2.99866     2.99438 0.000626046
        2301     3.00132     2.99438 0.000625781
        2302     3.00396     2.99439 0.000625523
        2303     3.00655     2.99439 0.000625274
        2304      3.0091      2.9944 0.000625035
        2305      3.0116     2.99441 0.000624808
        2306     3.01404     2.99441 0.000624596
        2307     3.01641     2.99442 0.000624398
        2308     3.01871     2.99443 0.000624216
        2309     3.02094     2.99445 0.000624051
        2310      3.0231     2.99446 0.000623904
        2311     3.02517     2.99447 0.000623776
        2312     3.02717     2.99449 0.000623666
        2313     3.02908      2.9945 0.000623576
        2314      3.0309     2.99452 0.000623505
        2315     3.03264     2.99453 0.000623453
        2316      3.0343     2.99455  0.00062342
        2317     3.03587     2.99457 0.000623406
        2318     3.03735     2.99459  0.00062341
        2319     3.03875      2.9946 0.000623432
        2320     3.04006     2.99462 0.000623471
        2321     3.04129     2.99464 0.000623527
        2322     3.04244     2.99466 0.000623598
        2323     3.04351     2.99469 0.000623684
